Country,Year,Sex,Age,Population
Italy,2016,Female,111,61360
Italy,2016,Female,112,61360
Italy,2016,Female,113,61360
Italy,2016,Female,114,61360
Italy,2016,Female,115,61360
Italy,2016,Female,116,61360
Italy,2016,Female,117,61360
Italy,2016,Female,118,61360
Italy,2016,Female,119,61360
Italy,2016,Female,120,61360
Italy,2016,Female,121,61360
Italy,2016,Female,122,61360
Italy,2015,Male,0,272470
Italy,2015,Male,1,272470
Italy,2015,Male,2,272470
Italy,2015,Male,3,272470
Italy,2015,Male,4,272470
Italy,2015,Female,0,256585
Italy,2015,Female,1,256585
Italy,2015,Female,2,256585
Italy,2015,Female,3,256585
Italy,2015,Female,4,256585
Italy,2015,Male,5,293161
Italy,2015,Male,6,293161
Italy,2015,Male,7,293161
Italy,2015,Male,8,293161
Italy,2015,Male,9,293161
Italy,2015,Female,5,276432
Italy,2015,Female,6,276432
Italy,2015,Female,7,276432
Italy,2015,Female,8,276432
Italy,2015,Female,9,276432
Italy,2015,Male,10,293233
Italy,2015,Male,11,293233
Italy,2015,Male,12,293233
Italy,2015,Male,13,293233
Italy,2015,Male,14,293233
Italy,2015,Female,10,274000
Italy,2015,Female,11,274000
Italy,2015,Female,12,274000
Italy,2015,Female,13,274000
Italy,2015,Female,14,274000
Italy,2015,Male,15,295682
Italy,2015,Male,16,295682
Italy,2015,Male,17,295682
Italy,2015,Male,18,295682
Italy,2015,Male,19,295682
Italy,2015,Female,15,272216
Italy,2015,Female,16,272216
Italy,2015,Female,17,272216
Italy,2015,Female,18,272216
Italy,2015,Female,19,272216
Italy,2015,Male,20,312699
Italy,2015,Male,21,312699
Italy,2015,Male,22,312699
Italy,2015,Male,23,312699
Italy,2015,Male,24,312699
Italy,2015,Female,20,293647
Italy,2015,Female,21,293647
Italy,2015,Female,22,293647
Italy,2015,Female,23,293647
Italy,2015,Female,24,293647
Italy,2015,Male,25,330253
Italy,2015,Male,26,330253
Italy,2015,Male,27,330253
Italy,2015,Male,28,330253
Italy,2015,Male,29,330253
Italy,2015,Female,25,321624
Italy,2015,Female,26,321624
Italy,2015,Female,27,321624
Italy,2015,Female,28,321624
Italy,2015,Female,29,321624
Italy,2015,Male,30,358030
Italy,2015,Male,31,358030
Italy,2015,Male,32,358030
Italy,2015,Male,33,358030
Italy,2015,Male,34,358030
Italy,2015,Female,30,354726
Italy,2015,Female,31,354726
Italy,2015,Female,32,354726
Italy,2015,Female,33,354726
Italy,2015,Female,34,354726
Italy,2015,Male,35,415235
Italy,2015,Male,36,415235
Italy,2015,Male,37,415235
Italy,2015,Male,38,415235
Italy,2015,Male,39,415235
Italy,2015,Female,35,415882
Italy,2015,Female,36,415882
Italy,2015,Female,37,415882
Italy,2015,Female,38,415882
Italy,2015,Female,39,415882
Italy,2015,Male,40,480787
Italy,2015,Male,41,480787
Italy,2015,Male,42,480787
Italy,2015,Male,43,480787
Italy,2015,Male,44,480787
Italy,2015,Female,40,486152
Italy,2015,Female,41,486152
Italy,2015,Female,42,486152
Italy,2015,Female,43,486152
Italy,2015,Female,44,486152
Italy,2015,Male,45,488384
Italy,2015,Male,46,488384
Italy,2015,Male,47,488384
Italy,2015,Male,48,488384
Italy,2015,Male,49,488384
Italy,2015,Female,45,500182
Italy,2015,Female,46,500182
Italy,2015,Female,47,500182
Italy,2015,Female,48,500182
Italy,2015,Female,49,500182
Italy,2015,Male,50,463066
Italy,2015,Male,51,463066
Italy,2015,Male,52,463066
Italy,2015,Male,53,463066
Italy,2015,Male,54,463066
Italy,2015,Female,50,481987
Italy,2015,Female,51,481987
Italy,2015,Female,52,481987
Italy,2015,Female,53,481987
Italy,2015,Female,54,481987
Italy,2015,Male,55,392357
Italy,2015,Male,56,392357
Italy,2015,Male,57,392357
Italy,2015,Male,58,392357
Italy,2015,Male,59,392357
Italy,2015,Female,55,417360
Italy,2015,Female,56,417360
Italy,2015,Female,57,417360
Italy,2015,Female,58,417360
Italy,2015,Female,59,417360
Italy,2015,Male,60,353248
Italy,2015,Male,61,353248
Italy,2015,Male,62,353248
Italy,2015,Male,63,353248
Italy,2015,Male,64,353248
Italy,2015,Female,60,380799
Italy,2015,Female,61,380799
Italy,2015,Female,62,380799
Italy,2015,Female,63,380799
Italy,2015,Female,64,380799
Italy,2015,Male,65,343548
Italy,2015,Male,66,343548
Italy,2015,Male,67,343548
Italy,2015,Male,68,343548
Italy,2015,Male,69,343548
Italy,2015,Female,65,377243
Italy,2015,Female,66,377243
Italy,2015,Female,67,377243
Italy,2015,Female,68,377243
Italy,2015,Female,69,377243
Italy,2015,Male,75,246788
Italy,2015,Male,76,246788
Italy,2015,Male,77,246788
Italy,2015,Male,78,246788
Italy,2015,Male,79,246788
Italy,2015,Female,75,313721
Italy,2015,Female,76,313721
Italy,2015,Female,77,313721
Italy,2015,Female,78,313721
Italy,2015,Female,79,313721
Italy,2015,Male,80,33075
Italy,2015,Male,81,33075
Italy,2015,Male,82,33075
Italy,2015,Male,83,33075
Italy,2015,Male,84,33075
Italy,2015,Male,85,33075
Italy,2015,Male,86,33075
Italy,2015,Male,87,33075
Italy,2015,Male,88,33075
Italy,2015,Male,89,33075
Italy,2015,Male,90,33075
Italy,2015,Male,91,33075
Italy,2015,Male,92,33075
Italy,2015,Male,93,33075
Italy,2015,Male,94,33075
Italy,2015,Male,95,33075
Italy,2015,Male,96,33075
Italy,2015,Male,97,33075
Italy,2015,Male,98,33075
Italy,2015,Male,99,33075
Italy,2015,Male,100,33075
Italy,2015,Male,101,33075
Italy,2015,Male,102,33075
Italy,2015,Male,103,33075
Italy,2015,Male,104,33075
Italy,2015,Male,105,33075
Italy,2015,Male,106,33075
Italy,2015,Male,107,33075
Italy,2015,Male,108,33075
Italy,2015,Male,109,33075
Italy,2015,Male,110,33075
Italy,2015,Male,111,33075
Italy,2015,Male,112,33075
Italy,2015,Male,113,33075
Italy,2015,Male,114,33075
Italy,2015,Male,115,33075
Italy,2015,Male,116,33075
Italy,2015,Male,117,33075
Italy,2015,Male,118,33075
Italy,2015,Male,119,33075
Italy,2015,Male,120,33075
Italy,2015,Male,121,33075
Italy,2015,Male,122,33075
Italy,2015,Female,80,59953
Italy,2015,Female,81,59953
Italy,2015,Female,82,59953
Italy,2015,Female,83,59953
Italy,2015,Female,84,59953
Italy,2015,Female,85,59953
Italy,2015,Female,86,59953
Italy,2015,Female,87,59953
Italy,2015,Female,88,59953
Italy,2015,Female,89,59953
Italy,2015,Female,90,59953
Italy,2015,Female,91,59953
Italy,2015,Female,92,59953
Italy,2015,Female,93,59953
Italy,2015,Female,94,59953
Italy,2015,Female,95,59953
Italy,2015,Female,96,59953
Italy,2015,Female,97,59953
Italy,2015,Female,98,59953
Italy,2015,Female,99,59953
Italy,2015,Female,100,59953
Italy,2015,Female,101,59953
Italy,2015,Female,102,59953
Italy,2015,Female,103,59953
Italy,2015,Female,104,59953
Italy,2015,Female,105,59953
Italy,2015,Female,106,59953
Italy,2015,Female,107,59953
Italy,2015,Female,108,59953
Italy,2015,Female,109,59953
Italy,2015,Female,110,59953
Italy,2015,Female,111,59953
Italy,2015,Female,112,59953
Italy,2015,Female,113,59953
Italy,2015,Female,114,59953
Italy,2015,Female,115,59953
Italy,2015,Female,116,59953
Italy,2015,Female,117,59953
Italy,2015,Female,118,59953
Italy,2015,Female,119,59953
Italy,2015,Female,120,59953
Italy,2015,Female,121,59953
Italy,2015,Female,122,59953
Italy,2014,Male,0,279816
Italy,2014,Male,1,279816
Italy,2014,Male,2,279816
Italy,2014,Male,3,279816
Italy,2014,Male,4,279816
Italy,2014,Female,0,263718
Italy,2014,Female,1,263718
Italy,2014,Female,2,263718
Italy,2014,Female,3,263718
Italy,2014,Female,4,263718
Italy,2014,Male,5,294924
Italy,2014,Male,6,294924
Italy,2014,Male,7,294924
Italy,2014,Male,8,294924
Italy,2014,Male,9,294924
Italy,2014,Female,5,278150
Italy,2014,Female,6,278150
Italy,2014,Female,7,278150
Italy,2014,Female,8,278150
Italy,2014,Female,9,278150
Italy,2014,Male,10,292558
Italy,2014,Male,11,292558
Italy,2014,Male,12,292558
Italy,2014,Male,13,292558
Italy,2014,Male,14,292558
Italy,2014,Female,10,273457
Italy,2014,Female,11,273457
Italy,2014,Female,12,273457
Italy,2014,Female,13,273457
Italy,2014,Female,14,273457
Italy,2014,Male,15,296704
Italy,2014,Male,16,296704
Italy,2014,Male,17,296704
Italy,2014,Male,18,296704
Italy,2014,Male,19,296704
Italy,2014,Female,15,274859
Italy,2014,Female,16,274859
Italy,2014,Female,17,274859
Italy,2014,Female,18,274859
Italy,2014,Female,19,274859
Italy,2014,Male,20,314312
Italy,2014,Male,21,314312
Italy,2014,Male,22,314312
Italy,2014,Male,23,314312
Italy,2014,Male,24,314312
Italy,2014,Female,20,297206
Italy,2014,Female,21,297206
Italy,2014,Female,22,297206
Italy,2014,Female,23,297206
Italy,2014,Female,24,297206
Italy,2014,Male,25,332368
Italy,2014,Male,26,332368
Italy,2014,Male,27,332368
Italy,2014,Male,28,332368
Italy,2014,Male,29,332368
Italy,2014,Female,25,324231
Italy,2014,Female,26,324231
Italy,2014,Female,27,324231
Italy,2014,Female,28,324231
Italy,2014,Female,29,324231
Italy,2014,Male,30,365078
Italy,2014,Male,31,365078
Italy,2014,Male,32,365078
Italy,2014,Male,33,365078
Italy,2014,Male,34,365078
Italy,2014,Female,30,362488
Italy,2014,Female,31,362488
Italy,2014,Female,32,362488
Italy,2014,Female,33,362488
Italy,2014,Female,34,362488
Italy,2014,Male,35,427322
Italy,2014,Male,36,427322
Italy,2014,Male,37,427322
Italy,2014,Male,38,427322
Italy,2014,Male,39,427322
Italy,2014,Female,35,429257
Italy,2014,Female,36,429257
Italy,2014,Female,37,429257
Italy,2014,Female,38,429257
Italy,2014,Female,39,429257
Italy,2014,Male,40,487472
Italy,2014,Male,41,487472
Italy,2014,Male,42,487472
Italy,2014,Male,43,487472
Italy,2014,Male,44,487472
Italy,2014,Female,40,494049
Italy,2014,Female,41,494049
Italy,2014,Female,42,494049
Italy,2014,Female,43,494049
Italy,2014,Female,44,494049
Italy,2014,Male,45,487287
Italy,2014,Male,46,487287
Italy,2014,Male,47,487287
Italy,2014,Male,48,487287
Italy,2014,Male,49,487287
Italy,2014,Female,45,500172
Italy,2014,Female,46,500172
Italy,2014,Female,47,500172
Italy,2014,Female,48,500172
Italy,2014,Female,49,500172
Italy,2014,Male,50,453215
Italy,2014,Male,51,453215
Italy,2014,Male,52,453215
Italy,2014,Male,53,453215
Italy,2014,Male,54,453215
Italy,2014,Female,50,472359
Italy,2014,Female,51,472359
Italy,2014,Female,52,472359
Italy,2014,Female,53,472359
Italy,2014,Female,54,472359
Italy,2014,Male,55,383307
Italy,2014,Male,56,383307
Italy,2014,Male,57,383307
Italy,2014,Male,58,383307
Italy,2014,Male,59,383307
Italy,2014,Female,55,407818
Italy,2014,Female,56,407818
Italy,2014,Female,57,407818
Italy,2014,Female,58,407818
Italy,2014,Female,59,407818
Italy,2014,Male,60,353715
Italy,2014,Male,61,353715
Italy,2014,Male,62,353715
Italy,2014,Male,63,353715
Italy,2014,Male,64,353715
Italy,2014,Female,60,381479
Italy,2014,Female,61,381479
Italy,2014,Female,62,381479
Italy,2014,Female,63,381479
Italy,2014,Female,64,381479
Italy,2014,Male,65,337664
Italy,2014,Male,66,337664
Italy,2014,Male,67,337664
Italy,2014,Male,68,337664
Italy,2014,Male,69,337664
Italy,2014,Female,65,371700
Italy,2014,Female,66,371700
Italy,2014,Female,67,371700
Italy,2014,Female,68,371700
Italy,2014,Female,69,371700
Italy,2014,Male,75,244436
Italy,2014,Male,76,244436
Italy,2014,Male,77,244436
Italy,2014,Male,78,244436
Italy,2014,Male,79,244436
Italy,2014,Female,75,313206
Italy,2014,Female,76,313206
Italy,2014,Female,77,313206
Italy,2014,Female,78,313206
Italy,2014,Female,79,313206
Italy,2014,Male,80,32159
Italy,2014,Male,81,32159
Italy,2014,Male,82,32159
Italy,2014,Male,83,32159
Italy,2014,Male,84,32159
Italy,2014,Male,85,32159
Italy,2014,Male,86,32159
Italy,2014,Male,87,32159
Italy,2014,Male,88,32159
Italy,2014,Male,89,32159
Italy,2014,Male,90,32159
Italy,2014,Male,91,32159
Italy,2014,Male,92,32159
Italy,2014,Male,93,32159
Italy,2014,Male,94,32159
Italy,2014,Male,95,32159
Italy,2014,Male,96,32159
Italy,2014,Male,97,32159
Italy,2014,Male,98,32159
Italy,2014,Male,99,32159
Italy,2014,Male,100,32159
Italy,2014,Male,101,32159
Italy,2014,Male,102,32159
Italy,2014,Male,103,32159
Italy,2014,Male,104,32159
Italy,2014,Male,105,32159
Italy,2014,Male,106,32159
Italy,2014,Male,107,32159
Italy,2014,Male,108,32159
Italy,2014,Male,109,32159
Italy,2014,Male,110,32159
Italy,2014,Male,111,32159
Italy,2014,Male,112,32159
Italy,2014,Male,113,32159
Italy,2014,Male,114,32159
Italy,2014,Male,115,32159
Italy,2014,Male,116,32159
Italy,2014,Male,117,32159
Italy,2014,Male,118,32159
Italy,2014,Male,119,32159
Italy,2014,Male,120,32159
Italy,2014,Male,121,32159
Italy,2014,Male,122,32159
Italy,2014,Female,80,58725
Italy,2014,Female,81,58725
Italy,2014,Female,82,58725
Italy,2014,Female,83,58725
Italy,2014,Female,84,58725
Italy,2014,Female,85,58725
Italy,2014,Female,86,58725
Italy,2014,Female,87,58725
Italy,2014,Female,88,58725
Italy,2014,Female,89,58725
Italy,2014,Female,90,58725
Italy,2014,Female,91,58725
Italy,2014,Female,92,58725
Italy,2014,Female,93,58725
Italy,2014,Female,94,58725
Italy,2014,Female,95,58725
Italy,2014,Female,96,58725
Italy,2014,Female,97,58725
Italy,2014,Female,98,58725
Italy,2014,Female,99,58725
Italy,2014,Female,100,58725
Italy,2014,Female,101,58725
Italy,2014,Female,102,58725
Italy,2014,Female,103,58725
Italy,2014,Female,104,58725
Italy,2014,Female,105,58725
Italy,2014,Female,106,58725
Italy,2014,Female,107,58725
Italy,2014,Female,108,58725
Italy,2014,Female,109,58725
Italy,2014,Female,110,58725
Italy,2014,Female,111,58725
Italy,2014,Female,112,58725
Italy,2014,Female,113,58725
Italy,2014,Female,114,58725
Italy,2014,Female,115,58725
Italy,2014,Female,116,58725
Italy,2014,Female,117,58725
Italy,2014,Female,118,58725
Italy,2014,Female,119,58725
Italy,2014,Female,120,58725
Italy,2014,Female,121,58725
Italy,2014,Female,122,58725
Italy,2013,Male,0,284196
Italy,2013,Male,1,284196
Italy,2013,Male,2,284196
Italy,2013,Male,3,284196
Italy,2013,Male,4,284196
Italy,2013,Female,0,268039
Italy,2013,Female,1,268039
Italy,2013,Female,2,268039
Italy,2013,Female,3,268039
Italy,2013,Female,4,268039
Italy,2013,Male,5,292373
Italy,2013,Male,6,292373
Italy,2013,Male,7,292373
Italy,2013,Male,8,292373
Italy,2013,Male,9,292373
Italy,2013,Female,5,275946
Italy,2013,Female,6,275946
Italy,2013,Female,7,275946
Italy,2013,Female,8,275946
Italy,2013,Female,9,275946
Italy,2013,Male,10,288692
Italy,2013,Male,11,288692
Italy,2013,Male,12,288692
Italy,2013,Male,13,288692
Italy,2013,Male,14,288692
Italy,2013,Female,10,270172
Italy,2013,Female,11,270172
Italy,2013,Female,12,270172
Italy,2013,Female,13,270172
Italy,2013,Female,14,270172
Italy,2013,Male,15,295343
Italy,2013,Male,16,295343
Italy,2013,Male,17,295343
Italy,2013,Male,18,295343
Italy,2013,Male,19,295343
Italy,2013,Female,15,275362
Italy,2013,Female,16,275362
Italy,2013,Female,17,275362
Italy,2013,Female,18,275362
Italy,2013,Female,19,275362
Italy,2013,Male,20,312475
Italy,2013,Male,21,312475
Italy,2013,Male,22,312475
Italy,2013,Male,23,312475
Italy,2013,Male,24,312475
Italy,2013,Female,20,297032
Italy,2013,Female,21,297032
Italy,2013,Female,22,297032
Italy,2013,Female,23,297032
Italy,2013,Female,24,297032
Italy,2013,Male,25,331423
Italy,2013,Male,26,331423
Italy,2013,Male,27,331423
Italy,2013,Male,28,331423
Italy,2013,Male,29,331423
Italy,2013,Female,25,323702
Italy,2013,Female,26,323702
Italy,2013,Female,27,323702
Italy,2013,Female,28,323702
Italy,2013,Female,29,323702
Italy,2013,Male,30,369310
Italy,2013,Male,31,369310
Italy,2013,Male,32,369310
Italy,2013,Male,33,369310
Italy,2013,Male,34,369310
Italy,2013,Female,30,367778
Italy,2013,Female,31,367778
Italy,2013,Female,32,367778
Italy,2013,Female,33,367778
Italy,2013,Female,34,367778
Italy,2013,Male,35,436592
Italy,2013,Male,36,436592
Italy,2013,Male,37,436592
Italy,2013,Male,38,436592
Italy,2013,Male,39,436592
Italy,2013,Female,35,439692
Italy,2013,Female,36,439692
Italy,2013,Female,37,439692
Italy,2013,Female,38,439692
Italy,2013,Female,39,439692
Italy,2013,Male,40,486440
Italy,2013,Male,41,486440
Italy,2013,Male,42,486440
Italy,2013,Male,43,486440
Italy,2013,Male,44,486440
Italy,2013,Female,40,494127
Italy,2013,Female,41,494127
Italy,2013,Female,42,494127
Italy,2013,Female,43,494127
Italy,2013,Female,44,494127
Italy,2013,Male,45,481135
Italy,2013,Male,46,481135
Italy,2013,Male,47,481135
Italy,2013,Male,48,481135
Italy,2013,Male,49,481135
Italy,2013,Female,45,494591
Italy,2013,Female,46,494591
Italy,2013,Female,47,494591
Italy,2013,Female,48,494591
Italy,2013,Female,49,494591
Italy,2013,Male,50,436667
Italy,2013,Male,51,436667
Italy,2013,Male,52,436667
Italy,2013,Male,53,436667
Italy,2013,Male,54,436667
Italy,2013,Female,50,455620
Italy,2013,Female,51,455620
Italy,2013,Female,52,455620
Italy,2013,Female,53,455620
Italy,2013,Female,54,455620
Italy,2013,Male,55,371896
Italy,2013,Male,56,371896
Italy,2013,Male,57,371896
Italy,2013,Male,58,371896
Italy,2013,Male,59,371896
Italy,2013,Female,55,395718
Italy,2013,Female,56,395718
Italy,2013,Female,57,395718
Italy,2013,Female,58,395718
Italy,2013,Female,59,395718
Italy,2013,Male,60,354277
Italy,2013,Male,61,354277
Italy,2013,Male,62,354277
Italy,2013,Male,63,354277
Italy,2013,Male,64,354277
Italy,2013,Female,60,382090
Italy,2013,Female,61,382090
Italy,2013,Female,62,382090
Italy,2013,Female,63,382090
Italy,2013,Female,64,382090
Italy,2013,Male,65,323338
Italy,2013,Male,66,323338
Italy,2013,Male,67,323338
Italy,2013,Male,68,323338
Italy,2013,Male,69,323338
Italy,2013,Female,65,357087
Italy,2013,Female,66,357087
Italy,2013,Female,67,357087
Italy,2013,Female,68,357087
Italy,2013,Female,69,357087
Italy,2013,Male,75,236823
Italy,2013,Male,76,236823
Italy,2013,Male,77,236823
Italy,2013,Male,78,236823
Italy,2013,Male,79,236823
Italy,2013,Female,75,306372
Italy,2013,Female,76,306372
Italy,2013,Female,77,306372
Italy,2013,Female,78,306372
Italy,2013,Female,79,306372
Italy,2013,Male,80,30941
Italy,2013,Male,81,30941
Italy,2013,Male,82,30941
Italy,2013,Male,83,30941
Italy,2013,Male,84,30941
Italy,2013,Male,85,30941
Italy,2013,Male,86,30941
Italy,2013,Male,87,30941
Italy,2013,Male,88,30941
Italy,2013,Male,89,30941
Italy,2013,Male,90,30941
Italy,2013,Male,91,30941
Italy,2013,Male,92,30941
Italy,2013,Male,93,30941
Italy,2013,Male,94,30941
Italy,2013,Male,95,30941
Italy,2013,Male,96,30941
Italy,2013,Male,97,30941
Italy,2013,Male,98,30941
Italy,2013,Male,99,30941
Italy,2013,Male,100,30941
Italy,2013,Male,101,30941
Italy,2013,Male,102,30941
Italy,2013,Male,103,30941
Italy,2013,Male,104,30941
Italy,2013,Male,105,30941
Italy,2013,Male,106,30941
Italy,2013,Male,107,30941
Italy,2013,Male,108,30941
Italy,2013,Male,109,30941
Italy,2013,Male,110,30941
Italy,2013,Male,111,30941
Italy,2013,Male,112,30941
Italy,2013,Male,113,30941
Italy,2013,Male,114,30941
Italy,2013,Male,115,30941
Italy,2013,Male,116,30941
Italy,2013,Male,117,30941
Italy,2013,Male,118,30941
Italy,2013,Male,119,30941
Italy,2013,Male,120,30941
Italy,2013,Male,121,30941
Italy,2013,Male,122,30941
Italy,2013,Female,80,57056
Italy,2013,Female,81,57056
Italy,2013,Female,82,57056
Italy,2013,Female,83,57056
Italy,2013,Female,84,57056
Italy,2013,Female,85,57056
Italy,2013,Female,86,57056
Italy,2013,Female,87,57056
Italy,2013,Female,88,57056
Italy,2013,Female,89,57056
Italy,2013,Female,90,57056
Italy,2013,Female,91,57056
Italy,2013,Female,92,57056
Italy,2013,Female,93,57056
Italy,2013,Female,94,57056
Italy,2013,Female,95,57056
Italy,2013,Female,96,57056
Italy,2013,Female,97,57056
Italy,2013,Female,98,57056
Italy,2013,Female,99,57056
Italy,2013,Female,100,57056
Italy,2013,Female,101,57056
Italy,2013,Female,102,57056
Italy,2013,Female,103,57056
Italy,2013,Female,104,57056
Italy,2013,Female,105,57056
Italy,2013,Female,106,57056
Italy,2013,Female,107,57056
Italy,2013,Female,108,57056
Italy,2013,Female,109,57056
Italy,2013,Female,110,57056
Italy,2013,Female,111,57056
Italy,2013,Female,112,57056
Italy,2013,Female,113,57056
Italy,2013,Female,114,57056
Italy,2013,Female,115,57056
Italy,2013,Female,116,57056
Italy,2013,Female,117,57056
Italy,2013,Female,118,57056
Italy,2013,Female,119,57056
Italy,2013,Female,120,57056
Italy,2013,Female,121,57056
Italy,2013,Female,122,57056
Italy,2012,Male,0,286940
Italy,2012,Male,1,286940
Italy,2012,Male,2,286940
Italy,2012,Male,3,286940
Italy,2012,Male,4,286940
Italy,2012,Female,0,270779
Italy,2012,Female,1,270779
Italy,2012,Female,2,270779
Italy,2012,Female,3,270779
Italy,2012,Female,4,270779
Italy,2012,Male,5,288307
Italy,2012,Male,6,288307
Italy,2012,Male,7,288307
Italy,2012,Male,8,288307
Italy,2012,Male,9,288307
Italy,2012,Female,5,272347
Italy,2012,Female,6,272347
Italy,2012,Female,7,272347
Italy,2012,Female,8,272347
Italy,2012,Female,9,272347
Italy,2012,Male,10,284175
Italy,2012,Male,11,284175
Italy,2012,Male,12,284175
Italy,2012,Male,13,284175
Italy,2012,Male,14,284175
Italy,2012,Female,10,266575
Italy,2012,Female,11,266575
Italy,2012,Female,12,266575
Italy,2012,Female,13,266575
Italy,2012,Female,14,266575
